2023-09-12 18:06:09,177 INFO [train_mux_common.py:980] (0/2) Training started
2023-09-12 18:06:09,180 INFO [train_mux_common.py:990] (0/2) Device: cuda:0
2023-09-12 18:06:09,181 INFO [train_mux_common.py:980] (1/2) Training started
2023-09-12 18:06:09,181 INFO [train_mux_common.py:990] (1/2) Device: cuda:1
2023-09-12 18:06:09,182 INFO [train_mux_common.py:999] (0/2) {'best_train_loss': inf, 'best_valid_loss': inf, 'best_train_epoch': -1, 'best_valid_epoch': -1, 'batch_idx_train': 0, 'log_interval': 50, 'reset_interval': 200, 'valid_interval': 3000, 'feature_dim': 80, 'subsampling_factor': 4, 'dim_feedforward': 2048, 'decoder_dim': 512, 'joiner_dim': 512, 'model_warm_step': 3000, 'env_info': {'k2-version': '1.24.3', 'k2-build-type': 'Release', 'k2-with-cuda': True, 'k2-git-sha1': 'e400fa3b456faf8afe0ee5bfe572946b4921a3db', 'k2-git-date': 'Sat Jul 15 04:21:50 2023', 'lhotse-version': '1.16.0', 'torch-version': '2.0.1+cu117', 'torch-cuda-available': True, 'torch-cuda-version': '11.7', 'python-version': '3.9', 'icefall-git-branch': 'master', 'icefall-git-sha1': '968ebd2-clean', 'icefall-git-date': 'Tue Jun 27 08:35:59 2023', 'icefall-path': '/srv/storage/talc2@talc-data2.nancy.grid5000.fr/multispeech/calcul/users/ccui/icefall', 'k2-path': '/srv/storage/talc2@talc-data2.nancy.grid5000.fr/multispeech/calcul/users/ccui/miniconda3/envs/dictation_dev/lib/python3.9/site-packages/k2/__init__.py', 'lhotse-path': '/srv/storage/talc2@talc-data2.nancy.grid5000.fr/multispeech/calcul/users/ccui/miniconda3/envs/dictation_dev/lib/python3.9/site-packages/lhotse/__init__.py', 'hostname': 'grele-1.nancy.grid5000.fr', 'IP address': '172.16.74.1'}, 'world_size': 2, 'master_port': 12354, 'tensorboard': True, 'num_epochs': 40, 'start_epoch': 1, 'start_batch': 0, 'exp_dir': PosixPath('tmp'), 'bpe_model': 'data/lang_bpe_500/bpe_mux_common.model', 'initial_lr': 0.003, 'lr_batches': 5000, 'lr_epochs': 10, 'context_size': 2, 'prune_range': 5, 'lm_scale': 0.25, 'am_scale': 0.0, 'simple_loss_scale': 0.5, 'ctc_loss_scale': 0.3, 'seed': 42, 'print_diagnostics': False, 'save_every_n': 4000, 'keep_last_k': 20, 'average_period': 100, 'use_fp16': True, 'num_encoder_layers': 6, 'encoder_dim': 512, 'rnn_hidden_size': 1024, 'aux_layer_period': 0, 'grad_norm_threshold': 25.0, 'full_libri': True, 'manifest_dir': PosixPath('data/fbank'), 'max_duration': 850, 'bucketing_sampler': True, 'num_buckets': 30, 'concatenate_cuts': False, 'duration_factor': 1.0, 'gap': 1.0, 'on_the_fly_feats': False, 'shuffle': True, 'drop_last': True, 'return_cuts': True, 'num_workers': 2, 'enable_spec_aug': True, 'spec_aug_time_warp_factor': 80, 'enable_musan': True, 'input_strategy': 'PrecomputedFeatures', 'blank_id': 0, 'vocab_size': 500}
2023-09-12 18:06:09,183 INFO [train_mux_common.py:1001] (0/2) About to create model
2023-09-12 18:06:09,184 INFO [train_mux_common.py:999] (1/2) {'best_train_loss': inf, 'best_valid_loss': inf, 'best_train_epoch': -1, 'best_valid_epoch': -1, 'batch_idx_train': 0, 'log_interval': 50, 'reset_interval': 200, 'valid_interval': 3000, 'feature_dim': 80, 'subsampling_factor': 4, 'dim_feedforward': 2048, 'decoder_dim': 512, 'joiner_dim': 512, 'model_warm_step': 3000, 'env_info': {'k2-version': '1.24.3', 'k2-build-type': 'Release', 'k2-with-cuda': True, 'k2-git-sha1': 'e400fa3b456faf8afe0ee5bfe572946b4921a3db', 'k2-git-date': 'Sat Jul 15 04:21:50 2023', 'lhotse-version': '1.16.0', 'torch-version': '2.0.1+cu117', 'torch-cuda-available': True, 'torch-cuda-version': '11.7', 'python-version': '3.9', 'icefall-git-branch': 'master', 'icefall-git-sha1': '968ebd2-clean', 'icefall-git-date': 'Tue Jun 27 08:35:59 2023', 'icefall-path': '/srv/storage/talc2@talc-data2.nancy.grid5000.fr/multispeech/calcul/users/ccui/icefall', 'k2-path': '/srv/storage/talc2@talc-data2.nancy.grid5000.fr/multispeech/calcul/users/ccui/miniconda3/envs/dictation_dev/lib/python3.9/site-packages/k2/__init__.py', 'lhotse-path': '/srv/storage/talc2@talc-data2.nancy.grid5000.fr/multispeech/calcul/users/ccui/miniconda3/envs/dictation_dev/lib/python3.9/site-packages/lhotse/__init__.py', 'hostname': 'grele-1.nancy.grid5000.fr', 'IP address': '172.16.74.1'}, 'world_size': 2, 'master_port': 12354, 'tensorboard': True, 'num_epochs': 40, 'start_epoch': 1, 'start_batch': 0, 'exp_dir': PosixPath('tmp'), 'bpe_model': 'data/lang_bpe_500/bpe_mux_common.model', 'initial_lr': 0.003, 'lr_batches': 5000, 'lr_epochs': 10, 'context_size': 2, 'prune_range': 5, 'lm_scale': 0.25, 'am_scale': 0.0, 'simple_loss_scale': 0.5, 'ctc_loss_scale': 0.3, 'seed': 42, 'print_diagnostics': False, 'save_every_n': 4000, 'keep_last_k': 20, 'average_period': 100, 'use_fp16': True, 'num_encoder_layers': 6, 'encoder_dim': 512, 'rnn_hidden_size': 1024, 'aux_layer_period': 0, 'grad_norm_threshold': 25.0, 'full_libri': True, 'manifest_dir': PosixPath('data/fbank'), 'max_duration': 850, 'bucketing_sampler': True, 'num_buckets': 30, 'concatenate_cuts': False, 'duration_factor': 1.0, 'gap': 1.0, 'on_the_fly_feats': False, 'shuffle': True, 'drop_last': True, 'return_cuts': True, 'num_workers': 2, 'enable_spec_aug': True, 'spec_aug_time_warp_factor': 80, 'enable_musan': True, 'input_strategy': 'PrecomputedFeatures', 'blank_id': 0, 'vocab_size': 500}
2023-09-12 18:06:09,184 INFO [train_mux_common.py:1001] (1/2) About to create model
2023-09-12 18:06:09,443 INFO [train_mux_common.py:1005] (0/2) Number of model parameters: 43986962
2023-09-12 18:06:09,448 INFO [train_mux_common.py:1005] (1/2) Number of model parameters: 43986962
2023-09-12 18:06:11,975 INFO [train_mux_common.py:1020] (0/2) Using DDP
2023-09-12 18:06:12,035 INFO [train_mux_common.py:1020] (1/2) Using DDP
2023-09-12 18:06:12,135 INFO [librispeech.py:43] (0/2) About to get train-clean-100 cuts
2023-09-12 18:06:12,136 INFO [librispeech.py:43] (1/2) About to get train-clean-100 cuts
2023-09-12 18:06:12,139 INFO [librispeech.py:50] (1/2) About to get train-clean-360 cuts
2023-09-12 18:06:12,139 INFO [librispeech.py:50] (0/2) About to get train-clean-360 cuts
2023-09-12 18:06:12,140 INFO [librispeech.py:57] (1/2) About to get train-other-500 cuts
2023-09-12 18:06:12,140 INFO [librispeech.py:57] (0/2) About to get train-other-500 cuts
2023-09-12 18:06:12,141 INFO [cv.py:23] (1/2) About to get train cuts
2023-09-12 18:06:12,141 INFO [cv.py:23] (0/2) About to get train cuts
2023-09-12 18:06:12,142 INFO [ami.py:23] (1/2) About to get AMI train cuts
2023-09-12 18:06:12,142 INFO [ami.py:23] (0/2) About to get AMI train cuts
2023-09-12 18:11:49,968 INFO [train_mux_common.py:1066] (1/2) libri_len, cv_len, ami_len: 843526 , 3016383 , 110330
2023-09-12 18:11:49,968 INFO [asr_datamodule.py:225] (1/2) Enable MUSAN
2023-09-12 18:11:49,968 INFO [asr_datamodule.py:226] (1/2) About to get Musan cuts
2023-09-12 18:11:51,858 INFO [asr_datamodule.py:254] (1/2) Enable SpecAugment
2023-09-12 18:11:51,858 INFO [asr_datamodule.py:255] (1/2) Time warp factor: 80
2023-09-12 18:11:51,858 INFO [asr_datamodule.py:267] (1/2) Num frame mask: 10
2023-09-12 18:11:51,859 INFO [asr_datamodule.py:280] (1/2) About to create train dataset
2023-09-12 18:11:51,859 INFO [asr_datamodule.py:309] (1/2) Using DynamicBucketingSampler.
2023-09-12 18:11:54,819 INFO [asr_datamodule.py:324] (1/2) About to create train dataloader
2023-09-12 18:11:54,820 INFO [librispeech.py:64] (1/2) About to get dev-clean cuts
2023-09-12 18:11:54,821 INFO [librispeech.py:71] (1/2) About to get dev-other cuts
2023-09-12 18:11:54,822 INFO [cv.py:30] (1/2) About to get dev cuts
2023-09-12 18:11:54,823 INFO [ami.py:30] (1/2) About to get AMI dev cuts
2023-09-12 18:11:54,824 INFO [asr_datamodule.py:355] (1/2) About to create dev dataset
2023-09-12 18:11:55,298 INFO [asr_datamodule.py:374] (1/2) About to create dev dataloader
2023-09-12 18:11:59,139 INFO [train_mux_common.py:1066] (0/2) libri_len, cv_len, ami_len: 843526 , 3016383 , 110330
2023-09-12 18:11:59,140 INFO [asr_datamodule.py:225] (0/2) Enable MUSAN
2023-09-12 18:11:59,140 INFO [asr_datamodule.py:226] (0/2) About to get Musan cuts
2023-09-12 18:12:00,337 INFO [asr_datamodule.py:254] (0/2) Enable SpecAugment
2023-09-12 18:12:00,337 INFO [asr_datamodule.py:255] (0/2) Time warp factor: 80
2023-09-12 18:12:00,338 INFO [asr_datamodule.py:267] (0/2) Num frame mask: 10
2023-09-12 18:12:00,338 INFO [asr_datamodule.py:280] (0/2) About to create train dataset
2023-09-12 18:12:00,338 INFO [asr_datamodule.py:309] (0/2) Using DynamicBucketingSampler.
2023-09-12 18:12:02,831 INFO [asr_datamodule.py:324] (0/2) About to create train dataloader
2023-09-12 18:12:02,832 INFO [librispeech.py:64] (0/2) About to get dev-clean cuts
2023-09-12 18:12:02,833 INFO [librispeech.py:71] (0/2) About to get dev-other cuts
2023-09-12 18:12:02,834 INFO [cv.py:30] (0/2) About to get dev cuts
2023-09-12 18:12:02,835 INFO [ami.py:30] (0/2) About to get AMI dev cuts
2023-09-12 18:12:02,836 INFO [asr_datamodule.py:355] (0/2) About to create dev dataset
2023-09-12 18:12:03,313 INFO [asr_datamodule.py:374] (0/2) About to create dev dataloader
2023-09-12 18:12:16,581 INFO [train_mux_common.py:888] (0/2) Epoch 1, batch 0, loss[loss=3.591, simple_loss=7.182, pruned_loss=6.545, ctc_loss=4.951, over 20766.00 frames. utt_duration=1599 frames, utt_pad_proportion=0.01722, over 52.00 utterances.], tot_loss[loss=3.591, simple_loss=7.182, pruned_loss=6.545, ctc_loss=4.951, over 20766.00 frames. utt_duration=1599 frames, utt_pad_proportion=0.01722, over 52.00 utterances.], batch size: 52, lr: 3.00e-03
2023-09-12 18:12:16,581 INFO [train_mux_common.py:888] (1/2) Epoch 1, batch 0, loss[loss=3.543, simple_loss=7.085, pruned_loss=6.23, ctc_loss=5.082, over 20813.00 frames. utt_duration=701.5 frames, utt_pad_proportion=0.012, over 119.00 utterances.], tot_loss[loss=3.543, simple_loss=7.085, pruned_loss=6.23, ctc_loss=5.082, over 20813.00 frames. utt_duration=701.5 frames, utt_pad_proportion=0.012, over 119.00 utterances.], batch size: 119, lr: 3.00e-03
2023-09-12 18:12:16,637 INFO [distributed.py:1140] (0/2) Reducer buckets have been rebuilt in this iteration.
2023-09-12 18:12:16,650 INFO [distributed.py:1140] (1/2) Reducer buckets have been rebuilt in this iteration.
2023-09-12 18:13:31,380 INFO [train_mux_common.py:888] (1/2) Epoch 1, batch 50, loss[loss=0.4676, simple_loss=0.9352, pruned_loss=7.023, ctc_loss=4.941, over 20605.00 frames. utt_duration=489.5 frames, utt_pad_proportion=0.02494, over 169.00 utterances.], tot_loss[loss=1.505, simple_loss=3.009, pruned_loss=6.791, ctc_loss=4.911, over 922165.78 frames. utt_duration=735.6 frames, utt_pad_proportion=0.03662, over 5025.83 utterances.], batch size: 169, lr: 3.00e-03
2023-09-12 18:13:31,385 INFO [train_mux_common.py:888] (0/2) Epoch 1, batch 50, loss[loss=0.5993, simple_loss=1.199, pruned_loss=7.397, ctc_loss=4.824, over 20751.00 frames. utt_duration=1484 frames, utt_pad_proportion=0.01867, over 56.00 utterances.], tot_loss[loss=1.493, simple_loss=2.985, pruned_loss=6.787, ctc_loss=4.887, over 926936.16 frames. utt_duration=826.9 frames, utt_pad_proportion=0.02654, over 4492.76 utterances.], batch size: 56, lr: 3.00e-03
2023-09-12 18:14:47,338 INFO [train_mux_common.py:888] (1/2) Epoch 1, batch 100, loss[loss=0.494, simple_loss=0.988, pruned_loss=7.323, ctc_loss=4.787, over 20741.00 frames. utt_duration=1483 frames, utt_pad_proportion=0.01911, over 56.00 utterances.], tot_loss[loss=0.9196, simple_loss=1.839, pruned_loss=6.985, ctc_loss=4.877, over 1625412.60 frames. utt_duration=747.8 frames, utt_pad_proportion=0.03563, over 8712.47 utterances.], batch size: 56, lr: 3.00e-03
2023-09-12 18:14:47,340 INFO [train_mux_common.py:888] (0/2) Epoch 1, batch 100, loss[loss=0.3976, simple_loss=0.7952, pruned_loss=6.931, ctc_loss=5.008, over 19893.00 frames. utt_duration=411.5 frames, utt_pad_proportion=0.05832, over 194.00 utterances.], tot_loss[loss=0.9155, simple_loss=1.831, pruned_loss=6.976, ctc_loss=4.875, over 1627382.24 frames. utt_duration=758.4 frames, utt_pad_proportion=0.0307, over 8601.32 utterances.], batch size: 194, lr: 3.00e-03
2023-09-12 18:16:03,228 INFO [train_mux_common.py:888] (1/2) Epoch 1, batch 150, loss[loss=0.4635, simple_loss=0.9271, pruned_loss=7.171, ctc_loss=4.893, over 20767.00 frames. utt_duration=1386 frames, utt_pad_proportion=0.0165, over 60.00 utterances.], tot_loss[loss=0.7085, simple_loss=1.417, pruned_loss=6.991, ctc_loss=4.896, over 2175703.96 frames. utt_duration=772.4 frames, utt_pad_proportion=0.03378, over 11289.91 utterances.], batch size: 60, lr: 3.00e-03
2023-09-12 18:16:03,228 INFO [train_mux_common.py:888] (0/2) Epoch 1, batch 150, loss[loss=0.3474, simple_loss=0.6948, pruned_loss=6.795, ctc_loss=4.896, over 20680.00 frames. utt_duration=782 frames, utt_pad_proportion=0.01887, over 106.00 utterances.], tot_loss[loss=0.7002, simple_loss=1.4, pruned_loss=6.957, ctc_loss=4.908, over 2167976.89 frames. utt_duration=725.4 frames, utt_pad_proportion=0.03694, over 11981.08 utterances.], batch size: 106, lr: 3.00e-03
2023-09-12 18:17:18,747 INFO [train_mux_common.py:888] (1/2) Epoch 1, batch 200, loss[loss=0.337, simple_loss=0.6741, pruned_loss=6.664, ctc_loss=5.193, over 17600.00 frames. utt_duration=320.2 frames, utt_pad_proportion=0.1662, over 221.00 utterances.], tot_loss[loss=0.6004, simple_loss=1.201, pruned_loss=6.964, ctc_loss=4.948, over 2588845.26 frames. utt_duration=746.3 frames, utt_pad_proportion=0.0433, over 13904.71 utterances.], batch size: 221, lr: 3.00e-03
2023-09-12 18:17:18,748 INFO [train_mux_common.py:888] (0/2) Epoch 1, batch 200, loss[loss=0.356, simple_loss=0.7121, pruned_loss=6.79, ctc_loss=5.113, over 20647.00 frames. utt_duration=651.8 frames, utt_pad_proportion=0.0198, over 127.00 utterances.], tot_loss[loss=0.591, simple_loss=1.182, pruned_loss=6.932, ctc_loss=4.953, over 2587993.63 frames. utt_duration=720.7 frames, utt_pad_proportion=0.03852, over 14394.26 utterances.], batch size: 127, lr: 3.00e-03
2023-09-12 18:18:33,616 INFO [train_mux_common.py:888] (1/2) Epoch 1, batch 250, loss[loss=0.3375, simple_loss=0.6751, pruned_loss=6.468, ctc_loss=5.363, over 17288.00 frames. utt_duration=314.6 frames, utt_pad_proportion=0.1808, over 221.00 utterances.], tot_loss[loss=0.5316, simple_loss=1.063, pruned_loss=6.906, ctc_loss=5.02, over 2918179.86 frames. utt_duration=743 frames, utt_pad_proportion=0.04229, over 15743.64 utterances.], batch size: 221, lr: 3.00e-03
2023-09-12 18:18:33,618 INFO [train_mux_common.py:888] (0/2) Epoch 1, batch 250, loss[loss=0.3457, simple_loss=0.6914, pruned_loss=6.588, ctc_loss=5.344, over 20809.00 frames. utt_duration=751.5 frames, utt_pad_proportion=0.01766, over 111.00 utterances.], tot_loss[loss=0.523, simple_loss=1.046, pruned_loss=6.877, ctc_loss=5.025, over 2927477.66 frames. utt_duration=711.8 frames, utt_pad_proportion=0.03448, over 16488.00 utterances.], batch size: 111, lr: 3.00e-03
2023-09-12 18:19:48,455 INFO [train_mux_common.py:888] (1/2) Epoch 1, batch 300, loss[loss=0.3479, simple_loss=0.6958, pruned_loss=6.366, ctc_loss=5.391, over 19908.00 frames. utt_duration=414.1 frames, utt_pad_proportion=0.05666, over 193.00 utterances.], tot_loss[loss=0.4886, simple_loss=0.9772, pruned_loss=6.819, ctc_loss=5.112, over 3176914.54 frames. utt_duration=737.7 frames, utt_pad_proportion=0.04132, over 17262.92 utterances.], batch size: 193, lr: 3.00e-03
2023-09-12 18:19:48,457 INFO [train_mux_common.py:888] (0/2) Epoch 1, batch 300, loss[loss=0.4438, simple_loss=0.8877, pruned_loss=6.717, ctc_loss=5.354, over 20718.00 frames. utt_duration=1383 frames, utt_pad_proportion=0.01805, over 60.00 utterances.], tot_loss[loss=0.4818, simple_loss=0.9637, pruned_loss=6.797, ctc_loss=5.117, over 3187160.33 frames. utt_duration=717.2 frames, utt_pad_proportion=0.03397, over 17814.56 utterances.], batch size: 60, lr: 3.00e-03
2023-09-12 18:21:04,843 INFO [train_mux_common.py:888] (1/2) Epoch 1, batch 350, loss[loss=0.4028, simple_loss=0.8057, pruned_loss=6.751, ctc_loss=5.38, over 20747.00 frames. utt_duration=1598 frames, utt_pad_proportion=0.01559, over 52.00 utterances.], tot_loss[loss=0.4576, simple_loss=0.9152, pruned_loss=6.755, ctc_loss=5.187, over 3375915.09 frames. utt_duration=729.3 frames, utt_pad_proportion=0.04061, over 18557.09 utterances.], batch size: 52, lr: 3.00e-03
2023-09-12 18:21:04,844 INFO [train_mux_common.py:888] (0/2) Epoch 1, batch 350, loss[loss=0.4013, simple_loss=0.8025, pruned_loss=6.707, ctc_loss=5.37, over 20842.00 frames. utt_duration=1545 frames, utt_pad_proportion=0.01519, over 54.00 utterances.], tot_loss[loss=0.4535, simple_loss=0.9069, pruned_loss=6.741, ctc_loss=5.19, over 3386049.42 frames. utt_duration=724.2 frames, utt_pad_proportion=0.03532, over 18743.72 utterances.], batch size: 54, lr: 3.00e-03
2023-09-12 18:22:20,455 INFO [train_mux_common.py:888] (1/2) Epoch 1, batch 400, loss[loss=0.3886, simple_loss=0.7772, pruned_loss=6.717, ctc_loss=5.35, over 19440.00 frames. utt_duration=1769 frames, utt_pad_proportion=0.06566, over 44.00 utterances.], tot_loss[loss=0.4352, simple_loss=0.8703, pruned_loss=6.711, ctc_loss=5.238, over 3525761.63 frames. utt_duration=722.2 frames, utt_pad_proportion=0.04173, over 19571.15 utterances.], batch size: 44, lr: 3.00e-03
2023-09-12 18:22:20,457 INFO [train_mux_common.py:888] (0/2) Epoch 1, batch 400, loss[loss=0.3459, simple_loss=0.6917, pruned_loss=6.533, ctc_loss=5.363, over 20780.00 frames. utt_duration=566.9 frames, utt_pad_proportion=0.01925, over 147.00 utterances.], tot_loss[loss=0.431, simple_loss=0.8621, pruned_loss=6.698, ctc_loss=5.24, over 3536883.97 frames. utt_duration=706.9 frames, utt_pad_proportion=0.03896, over 20057.07 utterances.], batch size: 147, lr: 3.00e-03
2023-09-12 18:23:37,121 INFO [train_mux_common.py:888] (1/2) Epoch 1, batch 450, loss[loss=0.3489, simple_loss=0.6979, pruned_loss=6.557, ctc_loss=5.375, over 20722.00 frames. utt_duration=610.8 frames, utt_pad_proportion=0.01799, over 136.00 utterances.], tot_loss[loss=0.4214, simple_loss=0.8427, pruned_loss=6.69, ctc_loss=5.274, over 3641571.79 frames. utt_duration=730.1 frames, utt_pad_proportion=0.04444, over 19993.17 utterances.], batch size: 136, lr: 2.99e-03
2023-09-12 18:23:37,121 INFO [train_mux_common.py:888] (0/2) Epoch 1, batch 450, loss[loss=0.3797, simple_loss=0.7595, pruned_loss=6.695, ctc_loss=5.362, over 20749.00 frames. utt_duration=1598 frames, utt_pad_proportion=0.01753, over 52.00 utterances.], tot_loss[loss=0.4153, simple_loss=0.8306, pruned_loss=6.669, ctc_loss=5.278, over 3659370.10 frames. utt_duration=705.9 frames, utt_pad_proportion=0.03839, over 20781.23 utterances.], batch size: 52, lr: 2.99e-03
2023-09-12 18:24:53,629 INFO [train_mux_common.py:888] (0/2) Epoch 1, batch 500, loss[loss=0.3423, simple_loss=0.6846, pruned_loss=6.392, ctc_loss=5.403, over 19991.00 frames. utt_duration=413.5 frames, utt_pad_proportion=0.05375, over 194.00 utterances.], tot_loss[loss=0.4047, simple_loss=0.8094, pruned_loss=6.652, ctc_loss=5.302, over 3751903.24 frames. utt_duration=715.6 frames, utt_pad_proportion=0.03894, over 21018.02 utterances.], batch size: 194, lr: 2.99e-03
